path_image,class
SUNNY/2015-11-22/camera9/S_2015-11-22_16.47_C09_254.jpg,0
SUNNY/2015-11-22/camera6/S_2015-11-22_08.47_C06_312.jpg,0
SUNNY/2015-11-22/camera4/S_2015-11-22_16.46_C04_231.jpg,1
SUNNY/2015-11-22/camera8/S_2015-11-22_08.37_C08_212.jpg,0
SUNNY/2015-11-22/camera5/S_2015-11-22_15.36_C05_306.jpg,0
SUNNY/2015-11-22/camera9/S_2015-11-22_14.17_C09_295.jpg,0
SUNNY/2015-11-22/camera2/S_2015-11-22_14.44_C02_186.jpg,1
SUNNY/2015-11-22/camera1/S_2015-11-22_15.10_C01_230.jpg,1
SUNNY/2015-11-22/camera1/S_2015-11-22_13.40_C01_186.jpg,1
SUNNY/2015-11-22/camera4/S_2015-11-22_10.46_C04_196.jpg,1
SUNNY/2015-11-22/camera8/S_2015-11-22_13.38_C08_318.jpg,0
SUNNY/2015-11-22/camera5/S_2015-11-22_09.06_C05_231.jpg,1
SUNNY/2015-11-22/camera2/S_2015-11-22_11.14_C02_184.jpg,1
SUNNY/2015-11-22/camera2/S_2015-11-22_10.44_C02_184.jpg,1
SUNNY/2015-11-22/camera3/S_2015-11-22_14.15_C03_221.jpg,0
SUNNY/2015-11-22/camera5/S_2015-11-22_14.36_C05_231.jpg,1
SUNNY/2015-11-22/camera9/S_2015-11-22_12.17_C09_294.jpg,0
SUNNY/2015-11-22/camera3/S_2015-11-22_15.15_C03_225.jpg,0
SUNNY/2015-11-22/camera3/S_2015-11-22_16.45_C03_193.jpg,0
SUNNY/2015-11-22/camera4/S_2015-11-22_13.16_C04_231.jpg,1
SUNNY/2015-11-22/camera1/S_2015-11-22_16.40_C01_186.jpg,1
SUNNY/2015-11-22/camera1/S_2015-11-22_13.10_C01_187.jpg,0
SUNNY/2015-11-22/camera3/S_2015-11-22_10.15_C03_262.jpg,0
SUNNY/2015-11-22/camera8/S_2015-11-22_08.37_C08_292.jpg,0
SUNNY/2015-11-22/camera8/S_2015-11-22_11.07_C08_288.jpg,1
SUNNY/2015-11-22/camera3/S_2015-11-22_13.45_C03_193.jpg,0
SUNNY/2015-11-22/camera8/S_2015-11-22_14.39_C08_288.jpg,1
SUNNY/2015-11-22/camera3/S_2015-11-22_16.15_C03_189.jpg,0
SUNNY/2015-11-22/camera4/S_2015-11-22_15.46_C04_231.jpg,1
SUNNY/2015-11-22/camera1/S_2015-11-22_11.40_C01_196.jpg,1
SUNNY/2015-11-22/camera6/S_2015-11-22_11.48_C06_234.jpg,0
SUNNY/2015-11-22/camera5/S_2015-11-22_10.06_C05_272.jpg,0
SUNNY/2015-11-22/camera9/S_2015-11-22_08.47_C09_618.jpg,1
